home_team,away_team,home_norm_points,away_norm_points,neutral,knockout_home_win_prob,knockout_away_win_prob,home_win_prob,away_win_prob,tie_prob
Brazil,Mexico,93.785563869349,82.35673641292172,1,0.7412803612102138,0.25871963878978627,0.5889161798753917,0.20554191006230418,0.20554191006230418
Brazil,Uruguay,93.785563869349,82.20260764371164,1,0.7439935438197597,0.25600645618024026,0.5923485027954304,0.20382574860228478,0.20382574860228478
Brazil,Ecuador,93.785563869349,69.55239930104395,1,0.903082773900398,0.09691722609960206,0.8232916325979883,0.0883541837010059,0.08835418370100591
Brazil,Peru,93.785563869349,69.33733590214615,1,0.9048026725974505,0.09519732740254942,0.8261549311331385,0.08692253443343076,0.08692253443343076
Brazil,Chile,93.785563869349,67.17684484071869,1,0.920616542017409,0.07938345798259104,0.8529096265177869,0.0735451867411066,0.0735451867411066
Brazil,Panama,93.785563869349,65.735023970608,1,0.9297953657208529,0.0702046342791471,0.8688014758477764,0.06559926207611175,0.06559926207611175
Brazil,Canada,93.785563869349,64.43926699224876,1,0.9371971863690846,0.06280281363091543,0.8818166214363726,0.05909168928181373,0.05909168928181373
Brazil,Costa Rica,93.785563869349,63.02522514449573,1,0.9444401707875366,0.05555982921246344,0.8947291708629803,0.05263541456850982,0.05263541456850982
Brazil,Venezuela,93.785563869349,62.7483310184148,1,0.9457633134577687,0.05423668654223131,0.8971071918961177,0.051446404051941196,0.051446404051941196
Brazil,Jamaica,93.785563869349,62.12464716161118,1,0.9486355404291616,0.051364459570838454,0.9022899069808673,0.048855046509566395,0.0488550465095664
Brazil,Paraguay,93.785563869349,61.71244231372373,1,0.9504542556571476,0.0495457443428525,0.9055863079624523,0.047206846018773924,0.047206846018773924
Brazil,Bolivia,93.785563869349,48.5532505936646,1,0.9847235725018822,0.015276427498117794,0.9699068606650062,0.015046569667496899,0.015046569667496899
USA,Colombia,84.15072359872755,82.6407993189659,0,0.7766575325716074,0.22334246742839256,0.6348651773728018,0.1825674113135991,0.1825674113135991
USA,Mexico,84.15072359872755,82.35673641292172,0,0.7811629421334636,0.21883705786653643,0.640908427497945,0.17954578625102754,0.17954578625102754
USA,Uruguay,84.15072359872755,82.20260764371164,0,0.783579986733393,0.216420013266607,0.6441689368700423,0.17791553156497886,0.17791553156497886
USA,Ecuador,84.15072359872755,69.55239930104395,0,0.9206914750943013,0.07930852490569877,0.8530382683438397,0.07348086582808017,0.07348086582808017
USA,Peru,84.15072359872755,69.33733590214615,0,0.9221258348089402,0.07787416519105972,0.8555041623485687,0.07224791882571568,0.07224791882571567
USA,Chile,84.15072359872755,67.17684484071869,0,0.9352679133166149,0.06473208668338519,0.8784068076974668,0.06079659615126664,0.06079659615126664
USA,Panama,84.15072359872755,65.735023970608,0,0.9428578026687788,0.057142197331221084,0.8918930727096548,0.054053463645172654,0.054053463645172654
USA,Canada,84.15072359872755,64.43926699224876,0,0.9489580260725723,0.05104197392742763,0.9028735765200716,0.04856321173996424,0.04856321173996424
USA,Costa Rica,84.15072359872755,63.02522514449573,0,0.9549099018296882,0.04509009817031198,0.9137106011256765,0.043144699437161746,0.043144699437161746
USA,Venezuela,84.15072359872755,62.7483310184148,0,0.955995327929704,0.04400467207029588,0.9157002391894795,0.04214988040526022,0.04214988040526022
USA,Jamaica,84.15072359872755,62.12464716161118,0,0.9583495582630748,0.04165044173692535,0.9200299062563169,0.03998504687184148,0.03998504687184148
USA,Paraguay,84.15072359872755,61.71244231372373,0,0.9598388806250352,0.040161119374964756,0.9227790413871696,0.03861047930641521,0.03861047930641521
USA,Bolivia,84.15072359872755,48.5532505936646,0,0.9877011260360982,0.012298873963901865,0.9757011011664122,0.012149449416793915,0.012149449416793915
Colombia,Mexico,82.6407993189659,82.35673641292172,1,0.5065404170512879,0.4934595829487121,0.33917249775930725,0.33041375112034643,0.33041375112034643
Colombia,Uruguay,82.6407993189659,82.20260764371164,1,0.5100883668653098,0.48991163313469016,0.3423614901187882,0.3288192549406059,0.3288192549406059
Colombia,Ecuador,82.6407993189659,69.55239930104395,1,0.7694993082668566,0.23050069173314336,0.6253546328226988,0.18732268358865065,0.18732268358865065
Colombia,Peru,82.6407993189659,69.33733590214615,1,0.7729938989635896,0.2270061010364104,0.6299837452402787,0.18500812737986067,0.18500812737986067
Colombia,Chile,82.6407993189659,67.17684484071869,1,0.8060089530848265,0.19399104691517366,0.6750544362683893,0.16247278186580544,0.16247278186580544
Colombia,Panama,82.6407993189659,65.735023970608,1,0.8259338738535879,0.17406612614641215,0.7034815633123799,0.14825921834381003,0.14825921834381003
Colombia,Canada,82.6407993189659,64.43926699224876,1,0.8424303068266914,0.15756969317330852,0.7277577426178908,0.1361211286910546,0.1361211286910546
Colombia,Costa Rica,82.6407993189659,63.02522514449573,1,0.8589578593486273,0.14104214065137258,0.7527836429058482,0.12360817854707594,0.12360817854707594
Colombia,Venezuela,82.6407993189659,62.7483310184148,1,0.8620193236656676,0.13798067633433242,0.7574990872801175,0.12125045635994128,0.12125045635994128
Colombia,Jamaica,82.6407993189659,62.12464716161118,1,0.8687107652040501,0.13128923479594987,0.7678944857640576,0.11605275711797121,0.11605275711797121
Colombia,Paraguay,82.6407993189659,61.71244231372373,1,0.8729805347741316,0.1270194652258683,0.7745922423790399,0.11270387881048005,0.11270387881048005
Colombia,Bolivia,82.6407993189659,48.5532505936646,1,0.9584961464314844,0.04150385356851568,0.9203001440151939,0.039849927992403084,0.039849927992403084
Mexico,Uruguay,82.35673641292172,82.20260764371164,1,0.5035488864663272,0.49645111353367277,0.3364953802448399,0.3317523098775801,0.3317523098775801
Mexico,Ecuador,82.35673641292172,69.55239930104395,1,0.7648260609930095,0.23517393900699043,0.6192051474206832,0.19039742628965836,0.1903974262896584
Mexico,Peru,82.35673641292172,69.33733590214615,1,0.7683701752109021,0.23162982478909788,0.6238645409082039,0.1880677295458981,0.1880677295458981
Mexico,Chile,82.35673641292172,67.17684484071869,1,0.8018853409257694,0.19811465907423073,0.6692893162206837,0.16535534188965825,0.16535534188965825
Mexico,Panama,82.35673641292172,65.735023970608,1,0.8221403390541406,0.17785966094585937,0.69799515707494,0.15100242146253,0.15100242146253
Mexico,Canada,82.35673641292172,64.43926699224876,1,0.8389261762174279,0.16107382378257204,0.7225433551540725,0.13872832242296376,0.13872832242296376
Mexico,Costa Rica,82.35673641292172,63.02522514449573,1,0.8557583463069374,0.1442416536930627,0.7478825329815256,0.12605873350923721,0.12605873350923721
Mexico,Venezuela,82.35673641292172,62.7483310184148,1,0.8588778492866026,0.14112215071339734,0.7526607460469122,0.12366962697654389,0.12366962697654389
Mexico,Jamaica,82.35673641292172,62.12464716161118,1,0.8656979025593271,0.13430209744067295,0.7631987144452983,0.11840064277735086,0.11840064277735086
Mexico,Paraguay,82.35673641292172,61.71244231372373,1,0.8700509987674235,0.1299490012325764,0.769991387061142,0.115004306469429,0.115004306469429
Mexico,Bolivia,82.35673641292172,48.5532505936646,1,0.9574427663671421,0.042557233632857946,0.918359909154216,0.040820045422892054,0.040820045422892054
Uruguay,Ecuador,82.20260764371164,69.55239930104395,1,0.7622631134922504,0.23773688650774957,0.6158523041540442,0.19207384792297783,0.19207384792297783
Uruguay,Peru,82.20260764371164,69.33733590214615,1,0.7658340263018977,0.23416597369810235,0.6205275810733326,0.18973620946333372,0.1897362094633337
Uruguay,Chile,82.20260764371164,67.17684484071869,1,0.7996204561126955,0.20037954388730456,0.6661396890546865,0.16693015547265674,0.16693015547265674
Uruguay,Panama,82.20260764371164,65.735023970608,1,0.820055050879767,0.1799449491202329,0.6949943312958796,0.15250283435206013,0.15250283435206013
Uruguay,Canada,82.20260764371164,64.43926699224876,1,0.8369986719422675,0.1630013280577324,0.7196884919642312,0.1401557540178844,0.1401557540178844
Uruguay,Costa Rica,82.20260764371164,63.02522514449573,1,0.8539972108633331,0.14600278913666684,0.7451964506183147,0.1274017746908426,0.1274017746908426
Uruguay,Venezuela,82.20260764371164,62.7483310184148,1,0.8571484437703042,0.14285155622969575,0.7500085545650956,0.12499572271745218,0.12499572271745218
Uruguay,Jamaica,82.20260764371164,62.12464716161118,1,0.8640388441548371,0.13596115584516297,0.7606235826893096,0.1196882086553452,0.11968820865534521
Uruguay,Paraguay,82.20260764371164,61.71244231372373,1,0.8684375426866363,0.13156245731336377,0.7674676170757225,0.11626619146213876,0.11626619146213879
Uruguay,Bolivia,82.20260764371164,48.5532505936646,1,0.9568605724523706,0.04313942754762948,0.9172892397537916,0.04135538012310415,0.04135538012310415
Ecuador,Peru,69.55239930104395,69.33733590214615,1,0.5049518558555179,0.49504814414448206,0.33774956200120815,0.3311252189993959,0.3311252189993959
Ecuador,Chile,69.55239930104395,67.17684484071869,1,0.5544819893940199,0.44551801060598006,0.3835870499887953,0.3082064750056024,0.3082064750056024
Ecuador,Panama,69.55239930104395,65.735023970608,1,0.5870038872161276,0.4129961127838724,0.41543206092734236,0.2922839695363288,0.2922839695363288
Ecuador,Canada,69.55239930104395,64.43926699224876,1,0.6156054815407914,0.38439451845920863,0.4446748909595096,0.27766255452024524,0.27766255452024524
Ecuador,Costa Rica,69.55239930104395,63.02522514449573,1,0.6459250717264743,0.3540749282735257,0.4770231382616636,0.2614884308691682,0.2614884308691682
Ecuador,Venezuela,69.55239930104395,62.7483310184148,1,0.6517357931962702,0.3482642068037298,0.48338878233763344,0.25830560883118325,0.25830560883118325
Ecuador,Jamaica,69.55239930104395,62.12464716161118,1,0.6646578970181,0.33534210298190004,0.49774353368614566,0.2511282331569271,0.2511282331569271
Ecuador,Paraguay,69.55239930104395,61.71244231372373,1,0.6730663622047091,0.32693363779529094,0.5072343808564634,0.2463828095717683,0.2463828095717683
Ecuador,Bolivia,69.55239930104395,48.5532505936646,1,0.8737017692280721,0.12629823077192806,0.7757286173034874,0.11213569134825627,0.1121356913482563
Peru,Chile,69.33733590214615,67.17684484071869,1,0.5495836416178965,0.4504163583821035,0.37891439822903045,0.31054280088548475,0.31054280088548475
Peru,Panama,69.33733590214615,65.735023970608,1,0.5821936776019868,0.41780632239801313,0.41062990650041037,0.2946850467497948,0.2946850467497948
Peru,Canada,69.33733590214615,64.43926699224876,1,0.6109075870600355,0.38909241293996455,0.43978901718070096,0.28010549140964947,0.28010549140964947
Peru,Costa Rica,69.33733590214615,63.02522514449573,1,0.641381865971625,0.358618134028375,0.4720839873304898,0.26395800633475514,0.26395800633475514
Peru,Venezuela,69.33733590214615,62.7483310184148,1,0.6472264256422173,0.3527735743577826,0.47844401894787336,0.26077799052606326,0.26077799052606326
Peru,Jamaica,69.33733590214615,62.12464716161118,1,0.6602286185801137,0.3397713814198862,0.4927919999906291,0.2536040000046854,0.2536040000046854
Peru,Paraguay,69.33733590214615,61.71244231372373,1,0.6686927849996199,0.33130721500038013,0.5022828521209727,0.24885857393951366,0.24885857393951366
Peru,Bolivia,69.33733590214615,48.5532505936646,1,0.8714997804465399,0.1285002195534601,0.7722637225461829,0.11386813872690851,0.11386813872690851
Chile,Panama,67.17684484071869,65.735023970608,1,0.5331504495544287,0.4668495504455712,0.36346634826487734,0.31826682586756133,0.3182668258675613
Chile,Canada,67.17684484071869,64.43926699224876,1,0.5627032160591884,0.4372967839408117,0.39150106112138955,0.3042494694393052,0.3042494694393052
Chile,Costa Rica,67.17684484071869,63.02522514449573,1,0.5944465928674975,0.40555340713250254,0.4229270761615809,0.2885364619192095,0.2885364619192095
Chile,Venezuela,67.17684484071869,62.7483310184148,1,0.6005797208553592,0.3994202791446409,0.4291632255196758,0.28541838724016216,0.28541838724016216
Chile,Jamaica,67.17684484071869,62.12464716161118,1,0.614276557230155,0.38572344276984505,0.4432894315494237,0.27835528422528816,0.27835528422528816
Chile,Paraguay,67.17684484071869,61.71244231372373,1,0.6232321982572592,0.3767678017427409,0.45267778449522067,0.27366110775238967,0.27366110775238967
Chile,Bolivia,67.17684484071869,48.5532505936646,1,0.8475219929409322,0.15247800705906778,0.7353910337114956,0.13230448314425217,0.13230448314425217
Panama,Canada,65.735023970608,64.43926699224876,1,0.5298005448996236,0.4701994551003765,0.36035963900112583,0.3198201804994371,0.3198201804994371
Panama,Costa Rica,65.735023970608,63.02522514449573,1,0.5620735391610202,0.4379264608389798,0.39089171419313745,0.30455414290343125,0.30455414290343125
Panama,Venezuela,65.735023970608,62.7483310184148,1,0.5683407352301384,0.4316592647698616,0.39698044724454656,0.3015097763777267,0.3015097763777267
Panama,Jamaica,65.735023970608,62.12464716161118,1,0.582374349002442,0.4176256509975579,0.41080968631784814,0.2945951568410759,0.2945951568410759
Panama,Paraguay,65.735023970608,61.71244231372373,1,0.5915782109476325,0.40842178905236753,0.420029152875905,0.2899854235620475,0.2899854235620475
Panama,Bolivia,65.735023970608,48.5532505936646,1,0.8295582607300496,0.1704417392699504,0.7087565599356334,0.1456217200321833,0.1456217200321833
Canada,Costa Rica,64.43926699224876,63.02522514449573,1,0.5325135719723173,0.4674864280276827,0.3628746145802665,0.31856269270986676,0.31856269270986676
Canada,Venezuela,64.43926699224876,62.7483310184148,1,0.5388567314317197,0.46114326856828025,0.3687911671794685,0.3156044164102657,0.3156044164102657
Canada,Jamaica,64.43926699224876,62.12464716161118,1,0.5530951561634407,0.44690484383655926,0.38226090576687416,0.30886954711656295,0.30886954711656295
Canada,Paraguay,64.43926699224876,61.71244231372373,1,0.5624594940184504,0.4375405059815496,0.3912651446537183,0.30436742767314084,0.30436742767314084
Canada,Bolivia,64.43926699224876,48.5532505936646,1,0.8120149299920935,0.18798507000790643,0.683522840894532,0.15823857955273407,0.15823857955273404
Costa Rica,Venezuela,63.02522514449573,62.7483310184148,1,0.5063753773301519,0.493624622669848,0.33902452439824404,0.330487737800878,0.330487737800878
Costa Rica,Jamaica,63.02522514449573,62.12464716161118,1,0.520724693436958,0.4792753065630419,0.35201337514841186,0.32399331242579404,0.32399331242579404
Costa Rica,Paraguay,63.02522514449573,61.71244231372373,1,0.5301911686837452,0.46980883131625484,0.3607211750176682,0.31963941249116584,0.31963941249116584
Costa Rica,Bolivia,63.02522514449573,48.5532505936646,1,0.7913229155129802,0.20867708448701977,0.6547016781151511,0.17264916094242438,0.1726491609424244
Venezuela,Jamaica,62.7483310184148,62.12464716161118,1,0.5143569038879034,0.48564309611209655,0.3462183516579231,0.3268908241710385,0.3268908241710385
Venezuela,Paraguay,62.7483310184148,61.71244231372373,1,0.5238341417448144,0.47616585825518576,0.3548613042466524,0.32256934787667374,0.32256934787667385
Venezuela,Bolivia,62.7483310184148,48.5532505936646,1,0.7870803077541006,0.21291969224589935,0.6489137844705164,0.17554310776474177,0.17554310776474177
Jamaica,Paraguay,62.12464716161118,61.71244231372373,1,0.5094902274912341,0.49050977250876593,0.3418228024320033,0.3290885987839984,0.3290885987839984
Jamaica,Bolivia,62.12464716161118,48.5532505936646,1,0.7772949825483405,0.22270501745165952,0.6357175045935161,0.18214124770324197,0.18214124770324197
Paraguay,Bolivia,61.71244231372373,48.5532505936646,1,0.7706537566048177,0.2293462433951823,0.6268809627436145,0.18655951862819276,0.18655951862819276
